"","alg","init","init_fitness","eval","move","move_control","T","N","L","tmax"
"315","sann","greddy",7137517.24256025,7137448.83145711,"simple","exp",8,NA,NA,100
"316","sann","greddy",7137517.24256025,7137496.01725493,"simple","exp",10,NA,NA,100
"317","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",12,NA,NA,100
"318","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",14,NA,NA,100
"319","sann","greddy",7137517.24256025,7137491.31632609,"simple","exp",16,NA,NA,100
"320","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",18,NA,NA,100
"321","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",20,NA,NA,100
"322","sann","greddy",7137517.24256025,7137021.55876437,"simple","exp",2,NA,NA,100
"323","sann","greddy",7137517.24256025,7137302.65775861,"simple","exp",4,NA,NA,100
"324","sann","greddy",7137517.24256025,7136949.34115888,"simple","exp",6,NA,NA,100
"325","sann","greddy",7137517.24256025,7137290.77660657,"simple","exp",8,NA,NA,100
"326","sann","greddy",7137517.24256025,7137401.31189779,"simple","exp",10,NA,NA,100
"327","sann","greddy",7137517.24256025,7137501.47970112,"simple","exp",12,NA,NA,100
"328","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",14,NA,NA,100
"329","sann","greddy",7137517.24256025,7137515.25063127,"simple","exp",16,NA,NA,100
"330","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",18,NA,NA,100
"331","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",20,NA,NA,100
"332","sann","greddy",7137517.24256025,7136808.07815407,"simple","exp",2,NA,NA,100
"333","sann","greddy",7137517.24256025,7137022.30152626,"simple","exp",4,NA,NA,100
"334","sann","greddy",7137517.24256025,7137246.80002604,"simple","exp",6,NA,NA,100
"335","sann","greddy",7137517.24256025,7137472.17269235,"simple","exp",8,NA,NA,100
"336","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",10,NA,NA,100
"337","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",12,NA,NA,100
"338","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",14,NA,NA,100
"339","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",16,NA,NA,100
"340","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",18,NA,NA,100
"341","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",20,NA,NA,100
"342","tabu","greddy",7137517.24256025,7137112.85746644,"simple","exp",NA,10,4,100
"343","tabu","greddy",7137517.24256025,7137247.62801204,"simple","exp",NA,10,10,100
"344","tabu","greddy",7137517.24256025,7137302.37909375,"simple","exp",NA,10,20,100
"345","tabu","greddy",7137517.24256025,7137176.98464655,"simple","exp",NA,10,50,100
"346","hill","greddy",7137517.24256025,7137094.60184162,"simple","ident",NA,NA,NA,100
"347","sann","greddy",7137517.24256025,7136724.79613247,"simple","ident",2,NA,NA,100
"348","sann","greddy",7137517.24256025,7137173.98220567,"simple","ident",4,NA,NA,100
"349","sann","greddy",7137517.24256025,7137331.1406371,"simple","ident",6,NA,NA,100
"350","sann","greddy",7137517.24256025,7137068.03883909,"simple","ident",8,NA,NA,100
"351","sann","greddy",7137517.24256025,7137276.46387313,"simple","ident",10,NA,NA,100
"352","sann","greddy",7137517.24256025,7137139.00929967,"simple","ident",12,NA,NA,100
"353","sann","greddy",7137517.24256025,7137460.93311972,"simple","ident",14,NA,NA,100
"354","sann","greddy",7137517.24256025,7137505.51742655,"simple","ident",16,NA,NA,100
"355","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",18,NA,NA,100
"356","sann","greddy",7137517.24256025,7137505.23049927,"simple","ident",20,NA,NA,100
"357","sann","greddy",7137517.24256025,7137237.04544259,"simple","ident",2,NA,NA,100
"358","sann","greddy",7137517.24256025,7137275.65344021,"simple","ident",4,NA,NA,100
"359","sann","greddy",7137517.24256025,7137091.09119328,"simple","ident",6,NA,NA,100
"360","sann","greddy",7137517.24256025,7137106.26004236,"simple","ident",8,NA,NA,100
"361","sann","greddy",7137517.24256025,7137292.00658896,"simple","ident",10,NA,NA,100
"362","sann","greddy",7137517.24256025,7137442.33974432,"simple","ident",12,NA,NA,100
"363","sann","greddy",7137517.24256025,7137223.1737871,"simple","ident",14,NA,NA,100
"364","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",16,NA,NA,100
"365","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",18,NA,NA,100
"366","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",20,NA,NA,100
"367","sann","greddy",7137517.24256025,7137125.01300156,"simple","ident",2,NA,NA,100
"368","sann","greddy",7137517.24256025,7137032.40828792,"simple","ident",4,NA,NA,100
"369","sann","greddy",7137517.24256025,7137152.96551683,"simple","ident",6,NA,NA,100
"370","sann","greddy",7137517.24256025,7137437.34688898,"simple","ident",8,NA,NA,100
"371","sann","greddy",7137517.24256025,7137387.96018219,"simple","ident",10,NA,NA,100
"372","sann","greddy",7137517.24256025,7137454.73806877,"simple","ident",12,NA,NA,100
"373","sann","greddy",7137517.24256025,7137424.65034825,"simple","ident",14,NA,NA,100
"374","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",16,NA,NA,100
"375","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",18,NA,NA,100
"376","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",20,NA,NA,100
"377","sann","greddy",7137517.24256025,7137164.60097697,"simple","ident",2,NA,NA,100
"378","sann","greddy",7137517.24256025,7137217.37422631,"simple","ident",4,NA,NA,100
"379","sann","greddy",7137517.24256025,7137095.15846072,"simple","ident",6,NA,NA,100
"380","sann","greddy",7137517.24256025,7137278.6552441,"simple","ident",8,NA,NA,100
"381","sann","greddy",7137517.24256025,7137315.58955853,"simple","ident",10,NA,NA,100
"382","sann","greddy",7137517.24256025,7136882.23723201,"simple","ident",12,NA,NA,100
"383","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",14,NA,NA,100
"384","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",16,NA,NA,100
"385","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",18,NA,NA,100
"386","sann","greddy",7137517.24256025,7137489.73363417,"simple","ident",20,NA,NA,100
"387","sann","greddy",7137517.24256025,7137166.67819765,"simple","ident",2,NA,NA,100
"388","sann","greddy",7137517.24256025,7137226.86236756,"simple","ident",4,NA,NA,100
"389","sann","greddy",7137517.24256025,7137304.68564385,"simple","ident",6,NA,NA,100
"390","sann","greddy",7137517.24256025,7137275.93293844,"simple","ident",8,NA,NA,100
"391","sann","greddy",7137517.24256025,7137411.57843201,"simple","ident",10,NA,NA,100
"392","sann","greddy",7137517.24256025,7137407.07038133,"simple","ident",12,NA,NA,100
"393","sann","greddy",7137517.24256025,7137402.68004987,"simple","ident",14,NA,NA,100
"394","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",16,NA,NA,100
"395","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",18,NA,NA,100
"396","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",20,NA,NA,100
"397","sann","greddy",7137517.24256025,7137288.69341354,"simple","ident",2,NA,NA,100
"398","sann","greddy",7137517.24256025,7137138.18843524,"simple","ident",4,NA,NA,100
"399","sann","greddy",7137517.24256025,7136992.44163908,"simple","ident",6,NA,NA,100
"400","sann","greddy",7137517.24256025,7136587.11093763,"simple","ident",8,NA,NA,100
"401","sann","greddy",7137517.24256025,7137137.98781081,"simple","ident",10,NA,NA,100
"402","sann","greddy",7137517.24256025,7137446.12098565,"simple","ident",12,NA,NA,100
"403","sann","greddy",7137517.24256025,7137463.55576706,"simple","ident",14,NA,NA,100
"404","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",16,NA,NA,100
"405","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",18,NA,NA,100
"406","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",20,NA,NA,100
"407","sann","greddy",7137517.24256025,7136985.38243005,"simple","ident",2,NA,NA,100
"408","sann","greddy",7137517.24256025,7137259.10379928,"simple","ident",4,NA,NA,100
"409","sann","greddy",7137517.24256025,7136146.55756788,"simple","ident",6,NA,NA,100
"410","sann","greddy",7137517.24256025,7137106.65765008,"simple","ident",8,NA,NA,100
"411","sann","greddy",7137517.24256025,7137223.91595812,"simple","ident",10,NA,NA,100
"412","sann","greddy",7137517.24256025,7137494.18466706,"simple","ident",12,NA,NA,100
"413","sann","greddy",7137517.24256025,7137381.11066723,"simple","ident",14,NA,NA,100
"414","sann","greddy",7137517.24256025,7137498.318706,"simple","ident",16,NA,NA,100
"415","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",18,NA,NA,100
"416","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",20,NA,NA,100
"417","sann","greddy",7137517.24256025,7137179.60151746,"simple","ident",2,NA,NA,100
"418","sann","greddy",7137517.24256025,7137279.46021435,"simple","ident",4,NA,NA,100
"419","sann","greddy",7137517.24256025,7137137.6207095,"simple","ident",6,NA,NA,100
"420","sann","greddy",7137517.24256025,7137411.09907158,"simple","ident",8,NA,NA,100
"421","sann","greddy",7137517.24256025,7137096.60369537,"simple","ident",10,NA,NA,100
"422","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",12,NA,NA,100
"423","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",14,NA,NA,100
"424","sann","greddy",7137517.24256025,7137504.54494649,"simple","ident",16,NA,NA,100
"425","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",18,NA,NA,100
"426","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",20,NA,NA,100
"427","sann","greddy",7137517.24256025,7137302.33729894,"simple","ident",2,NA,NA,100
"428","sann","greddy",7137517.24256025,7137161.58003753,"simple","ident",4,NA,NA,100
"429","sann","greddy",7137517.24256025,7137270.1426803,"simple","ident",6,NA,NA,100
"430","sann","greddy",7137517.24256025,7137465.77983362,"simple","ident",8,NA,NA,100
"431","sann","greddy",7137517.24256025,7137285.33219817,"simple","ident",10,NA,NA,100
"432","sann","greddy",7137517.24256025,7137486.54274944,"simple","ident",12,NA,NA,100
"433","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",14,NA,NA,100
"434","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",16,NA,NA,100
"435","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",18,NA,NA,100
"436","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",20,NA,NA,100
"437","sann","greddy",7137517.24256025,7136957.53081553,"simple","ident",2,NA,NA,100
"438","sann","greddy",7137517.24256025,7137102.0577705,"simple","ident",4,NA,NA,100
"439","sann","greddy",7137517.24256025,7137067.0839278,"simple","ident",6,NA,NA,100
"440","sann","greddy",7137517.24256025,7137390.20752442,"simple","ident",8,NA,NA,100
"441","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",10,NA,NA,100
"442","sann","greddy",7137517.24256025,7137474.59685146,"simple","ident",12,NA,NA,100
"443","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",14,NA,NA,100
"444","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",16,NA,NA,100
"445","sann","greddy",7137517.24256025,7137510.46070347,"simple","ident",18,NA,NA,100
"446","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",20,NA,NA,100
"447","sann","greddy",7137517.24256025,7137346.52432176,"simple","ident",2,NA,NA,100
"448","sann","greddy",7137517.24256025,7137159.56921211,"simple","ident",4,NA,NA,100
"449","sann","greddy",7137517.24256025,7137184.08066458,"simple","ident",6,NA,NA,100
"450","sann","greddy",7137517.24256025,7137405.34083768,"simple","ident",8,NA,NA,100
"451","sann","greddy",7137517.24256025,7137486.72727674,"simple","ident",10,NA,NA,100
"452","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",12,NA,NA,100
"453","sann","greddy",7137517.24256025,7137474.58159221,"simple","ident",14,NA,NA,100
"454","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",16,NA,NA,100
"455","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",18,NA,NA,100
"456","sann","greddy",7137517.24256025,7137517.24256025,"simple","ident",20,NA,NA,100
"457","tabu","greddy",7137517.24256025,7137280.11836203,"simple","ident",NA,10,4,100
"458","tabu","greddy",7137517.24256025,7137324.27664792,"simple","ident",NA,10,10,100
"459","tabu","greddy",7137517.24256025,7137192.42866972,"simple","ident",NA,10,20,100
"460","tabu","greddy",7137517.24256025,7136866.48524634,"simple","ident",NA,10,50,100
"461","hill","random",1290821934.49175,1288001865.23804,"twoopt","exp",NA,NA,NA,100
"462","sann","random",1290821934.49175,1287144001.67044,"twoopt","exp",2,NA,NA,100
"463","sann","random",1290821934.49175,1287245895.77365,"twoopt","exp",4,NA,NA,100
"464","sann","random",1290821934.49175,1288232542.49198,"twoopt","exp",6,NA,NA,100
"465","sann","random",1290821934.49175,1288995682.22169,"twoopt","exp",8,NA,NA,100
"466","sann","random",1290821934.49175,1288837102.46784,"twoopt","exp",10,NA,NA,100
"467","sann","random",1290821934.49175,1288769265.19453,"twoopt","exp",12,NA,NA,100
"468","sann","random",1290821934.49175,1289410836.6839,"twoopt","exp",14,NA,NA,100
"469","sann","random",1290821934.49175,1290222401.5532,"twoopt","exp",16,NA,NA,100
"470","sann","random",1290821934.49175,1289972508.85827,"twoopt","exp",18,NA,NA,100
"471","sann","random",1290821934.49175,1289017702.15289,"twoopt","exp",20,NA,NA,100
"472","sann","random",1290821934.49175,1286529649.79446,"twoopt","exp",2,NA,NA,100
"473","sann","random",1290821934.49175,1289431721.858,"twoopt","exp",4,NA,NA,100
"474","sann","random",1290821934.49175,1291415805.90846,"twoopt","exp",6,NA,NA,100
"475","sann","random",1290821934.49175,1285523648.33659,"twoopt","exp",8,NA,NA,100
"476","sann","random",1290821934.49175,1289193113.69348,"twoopt","exp",10,NA,NA,100
"477","sann","random",1290821934.49175,1288798645.48478,"twoopt","exp",12,NA,NA,100
"478","sann","random",1290821934.49175,1286327486.88672,"twoopt","exp",14,NA,NA,100
"479","sann","random",1290821934.49175,1289243444.22715,"twoopt","exp",16,NA,NA,100
"480","sann","random",1290821934.49175,1287866956.12535,"twoopt","exp",18,NA,NA,100
"481","sann","random",1290821934.49175,1287803336.40731,"twoopt","exp",20,NA,NA,100
"482","sann","random",1290821934.49175,1289490688.07957,"twoopt","exp",2,NA,NA,100
"483","sann","random",1290821934.49175,1286567212.9208,"twoopt","exp",4,NA,NA,100
"484","sann","random",1290821934.49175,1284923665.5605,"twoopt","exp",6,NA,NA,100
"485","sann","random",1290821934.49175,1286536622.23849,"twoopt","exp",8,NA,NA,100
"486","sann","random",1290821934.49175,1289422678.5314,"twoopt","exp",10,NA,NA,100
"487","sann","random",1290821934.49175,1292056623.99228,"twoopt","exp",12,NA,NA,100
"488","sann","random",1290821934.49175,1285605462.40276,"twoopt","exp",14,NA,NA,100
"489","sann","random",1290821934.49175,1287542797.16198,"twoopt","exp",16,NA,NA,100
"490","sann","random",1290821934.49175,1286506935.8274,"twoopt","exp",18,NA,NA,100
"491","sann","random",1290821934.49175,1287758590.3612,"twoopt","exp",20,NA,NA,100
"492","sann","random",1290821934.49175,1288834714.90379,"twoopt","exp",2,NA,NA,100
"493","sann","random",1290821934.49175,1289301965.17685,"twoopt","exp",4,NA,NA,100
"494","sann","random",1290821934.49175,1288686953.708,"twoopt","exp",6,NA,NA,100
"495","sann","random",1290821934.49175,1288580798.78063,"twoopt","exp",8,NA,NA,100
"496","sann","random",1290821934.49175,1287902271.60467,"twoopt","exp",10,NA,NA,100
"497","sann","random",1290821934.49175,1290929073.97009,"twoopt","exp",12,NA,NA,100
"498","sann","random",1290821934.49175,1290327343.77931,"twoopt","exp",14,NA,NA,100
"499","sann","random",1290821934.49175,1288955246.42958,"twoopt","exp",16,NA,NA,100
"500","sann","random",1290821934.49175,1287712775.94446,"twoopt","exp",18,NA,NA,100
"501","sann","random",1290821934.49175,1288173658.37694,"twoopt","exp",20,NA,NA,100
"502","sann","random",1290821934.49175,1285312567.18139,"twoopt","exp",2,NA,NA,100
"503","sann","random",1290821934.49175,1289361294.81057,"twoopt","exp",4,NA,NA,100
"504","sann","random",1290821934.49175,1287707278.86915,"twoopt","exp",6,NA,NA,100
"505","sann","random",1290821934.49175,1289438199.40878,"twoopt","exp",8,NA,NA,100
"506","sann","random",1290821934.49175,1288249865.94284,"twoopt","exp",10,NA,NA,100
"507","sann","random",1290821934.49175,1287089744.03435,"twoopt","exp",12,NA,NA,100
"508","sann","random",1290821934.49175,1288773354.62709,"twoopt","exp",14,NA,NA,100
"509","sann","random",1290821934.49175,1288827053.17273,"twoopt","exp",16,NA,NA,100
"510","sann","random",1290821934.49175,1287292685.45549,"twoopt","exp",18,NA,NA,100
"511","sann","random",1290821934.49175,1289188265.66002,"twoopt","exp",20,NA,NA,100
"512","sann","random",1290821934.49175,1292022521.7497,"twoopt","exp",2,NA,NA,100
"513","sann","random",1290821934.49175,1289240267.78316,"twoopt","exp",4,NA,NA,100
"514","sann","random",1290821934.49175,1288813931.64453,"twoopt","exp",6,NA,NA,100
"515","sann","random",1290821934.49175,1288071538.98942,"twoopt","exp",8,NA,NA,100
"516","sann","random",1290821934.49175,1287642707.39433,"twoopt","exp",10,NA,NA,100
"517","sann","random",1290821934.49175,1288624966.83863,"twoopt","exp",12,NA,NA,100
"518","sann","random",1290821934.49175,1287542598.98341,"twoopt","exp",14,NA,NA,100
"519","sann","random",1290821934.49175,1290383186.53031,"twoopt","exp",16,NA,NA,100
"520","sann","random",1290821934.49175,1284903666.11227,"twoopt","exp",18,NA,NA,100
"521","sann","random",1290821934.49175,1290687808.60849,"twoopt","exp",20,NA,NA,100
"522","sann","random",1290821934.49175,1287554223.4099,"twoopt","exp",2,NA,NA,100
"523","sann","random",1290821934.49175,1287381650.46214,"twoopt","exp",4,NA,NA,100
"524","sann","random",1290821934.49175,1288552228.0959,"twoopt","exp",6,NA,NA,100
"525","sann","random",1290821934.49175,1289471009.96529,"twoopt","exp",8,NA,NA,100
"526","sann","random",1290821934.49175,1291692591.7984,"twoopt","exp",10,NA,NA,100
"527","sann","random",1290821934.49175,1287668890.22014,"twoopt","exp",12,NA,NA,100
"528","sann","random",1290821934.49175,1287284261.45155,"twoopt","exp",14,NA,NA,100
"529","sann","random",1290821934.49175,1286903967.78528,"twoopt","exp",16,NA,NA,100
"530","sann","random",1290821934.49175,1286213650.53777,"twoopt","exp",18,NA,NA,100
"531","sann","random",1290821934.49175,1287265519.96181,"twoopt","exp",20,NA,NA,100
"532","sann","random",1290821934.49175,1288197987.80455,"twoopt","exp",2,NA,NA,100
"533","sann","random",1290821934.49175,1289640941.76307,"twoopt","exp",4,NA,NA,100
"534","sann","random",1290821934.49175,1287502913.26943,"twoopt","exp",6,NA,NA,100
"535","sann","random",1290821934.49175,1287037940.94231,"twoopt","exp",8,NA,NA,100
"536","sann","random",1290821934.49175,1290838264.12625,"twoopt","exp",10,NA,NA,100
"537","sann","random",1290821934.49175,1289051899.20789,"twoopt","exp",12,NA,NA,100
"538","sann","random",1290821934.49175,1290581719.84264,"twoopt","exp",14,NA,NA,100
"539","sann","random",1290821934.49175,1288760449.48433,"twoopt","exp",16,NA,NA,100
"540","sann","random",1290821934.49175,1289183076.1841,"twoopt","exp",18,NA,NA,100
"541","sann","random",1290821934.49175,1286953774.63463,"twoopt","exp",20,NA,NA,100
"542","sann","random",1290821934.49175,1287758195.92895,"twoopt","exp",2,NA,NA,100
"543","sann","random",1290821934.49175,1288813236.57942,"twoopt","exp",4,NA,NA,100
"544","sann","random",1290821934.49175,1289783532.64393,"twoopt","exp",6,NA,NA,100
"545","sann","random",1290821934.49175,1286734716.3925,"twoopt","exp",8,NA,NA,100
"546","sann","random",1290821934.49175,1289682379.95575,"twoopt","exp",10,NA,NA,100
"547","sann","random",1290821934.49175,1289776426.31585,"twoopt","exp",12,NA,NA,100
"548","sann","random",1290821934.49175,1289775225.84973,"twoopt","exp",14,NA,NA,100
"549","sann","random",1290821934.49175,1289373125.97478,"twoopt","exp",16,NA,NA,100
"550","sann","random",1290821934.49175,1287073937.72402,"twoopt","exp",18,NA,NA,100
"551","sann","random",1290821934.49175,1289522620.40608,"twoopt","exp",20,NA,NA,100
"552","sann","random",1290821934.49175,1285919289.24709,"twoopt","exp",2,NA,NA,100
"553","sann","random",1290821934.49175,1288094985.59245,"twoopt","exp",4,NA,NA,100
"554","sann","random",1290821934.49175,1289142253.92077,"twoopt","exp",6,NA,NA,100
"555","sann","random",1290821934.49175,1291699254.3938,"twoopt","exp",8,NA,NA,100
"556","sann","random",1290821934.49175,1288144261.89724,"twoopt","exp",10,NA,NA,100
"557","sann","random",1290821934.49175,1287756722.80746,"twoopt","exp",12,NA,NA,100
"558","sann","random",1290821934.49175,1287756129.73782,"twoopt","exp",14,NA,NA,100
"559","sann","random",1290821934.49175,1287570640.83208,"twoopt","exp",16,NA,NA,100
"560","sann","random",1290821934.49175,1289713910.29016,"twoopt","exp",18,NA,NA,100
"561","sann","random",1290821934.49175,1287875582.18188,"twoopt","exp",20,NA,NA,100
"562","sann","random",1290821934.49175,1288997295.20297,"twoopt","exp",2,NA,NA,100
"563","sann","random",1290821934.49175,1289568836.12206,"twoopt","exp",4,NA,NA,100
"564","sann","random",1290821934.49175,1287587362.31231,"twoopt","exp",6,NA,NA,100
"565","sann","random",1290821934.49175,1286534286.21981,"twoopt","exp",8,NA,NA,100
"566","sann","random",1290821934.49175,1290422308.40429,"twoopt","exp",10,NA,NA,100
"567","sann","random",1290821934.49175,1288884658.23122,"twoopt","exp",12,NA,NA,100
"568","sann","random",1290821934.49175,1287967410.24821,"twoopt","exp",14,NA,NA,100
"569","sann","random",1290821934.49175,1287274770.16781,"twoopt","exp",16,NA,NA,100
"570","sann","random",1290821934.49175,1286736287.84237,"twoopt","exp",18,NA,NA,100
"571","sann","random",1290821934.49175,1290537290.69903,"twoopt","exp",20,NA,NA,100
"572","tabu","random",1290821934.49175,1291591832.15524,"twoopt","exp",NA,10,4,100
"573","tabu","random",1290821934.49175,1289941905.05899,"twoopt","exp",NA,10,10,100
"574","tabu","random",1290821934.49175,1289532670.40831,"twoopt","exp",NA,10,20,100
"575","tabu","random",1290821934.49175,1287355409.58537,"twoopt","exp",NA,10,50,100
"576","hill","random",1290821934.49175,1287244293.25092,"twoopt","ident",NA,NA,NA,100
"577","sann","random",1290821934.49175,1290958317.12129,"twoopt","ident",2,NA,NA,100
"578","sann","random",1290821934.49175,1288961978.27422,"twoopt","ident",4,NA,NA,100
"579","sann","random",1290821934.49175,1289247167.73204,"twoopt","ident",6,NA,NA,100
"580","sann","random",1290821934.49175,1288969411.75719,"twoopt","ident",8,NA,NA,100
"581","sann","random",1290821934.49175,1288158515.16814,"twoopt","ident",10,NA,NA,100
"582","sann","random",1290821934.49175,1288427260.02919,"twoopt","ident",12,NA,NA,100
"583","sann","random",1290821934.49175,1290228462.01009,"twoopt","ident",14,NA,NA,100
"584","sann","random",1290821934.49175,1287987083.50846,"twoopt","ident",16,NA,NA,100
"585","sann","random",1290821934.49175,1287683903.93562,"twoopt","ident",18,NA,NA,100
"586","sann","random",1290821934.49175,1289952103.09854,"twoopt","ident",20,NA,NA,100
"587","sann","random",1290821934.49175,1287203061.68913,"twoopt","ident",2,NA,NA,100
"588","sann","random",1290821934.49175,1289352436.01072,"twoopt","ident",4,NA,NA,100
"589","sann","random",1290821934.49175,1288030097.77365,"twoopt","ident",6,NA,NA,100
"590","sann","random",1290821934.49175,1286472675.76606,"twoopt","ident",8,NA,NA,100
"591","sann","random",1290821934.49175,1285451727.7852,"twoopt","ident",10,NA,NA,100
"592","sann","random",1290821934.49175,1288524464.5921,"twoopt","ident",12,NA,NA,100
"593","sann","random",1290821934.49175,1289445369.39673,"twoopt","ident",14,NA,NA,100
"594","sann","random",1290821934.49175,1288241772.04576,"twoopt","ident",16,NA,NA,100
"595","sann","random",1290821934.49175,1291700847.18278,"twoopt","ident",18,NA,NA,100
"596","sann","random",1290821934.49175,1289635407.02177,"twoopt","ident",20,NA,NA,100
"597","sann","random",1290821934.49175,1289680304.48829,"twoopt","ident",2,NA,NA,100
"598","sann","random",1290821934.49175,1286827190.41442,"twoopt","ident",4,NA,NA,100
"599","sann","random",1290821934.49175,1288574532.92215,"twoopt","ident",6,NA,NA,100
"600","sann","random",1290821934.49175,1289801965.10769,"twoopt","ident",8,NA,NA,100
"601","sann","random",1290821934.49175,1287173581.48356,"twoopt","ident",10,NA,NA,100
"602","sann","random",1290821934.49175,1287036259.34666,"twoopt","ident",12,NA,NA,100
"603","sann","random",1290821934.49175,1286643826.0766,"twoopt","ident",14,NA,NA,100
"604","sann","random",1290821934.49175,1288980265.65248,"twoopt","ident",16,NA,NA,100
"605","sann","random",1290821934.49175,1288267410.18991,"twoopt","ident",18,NA,NA,100
"606","sann","random",1290821934.49175,1288923769.22096,"twoopt","ident",20,NA,NA,100
"607","sann","random",1290821934.49175,1290397484.02131,"twoopt","ident",2,NA,NA,100
"608","sann","random",1290821934.49175,1289941651.95315,"twoopt","ident",4,NA,NA,100
"609","sann","random",1290821934.49175,1287116021.26253,"twoopt","ident",6,NA,NA,100
"610","sann","random",1290821934.49175,1285641375.51519,"twoopt","ident",8,NA,NA,100
"611","sann","random",1290821934.49175,1290456155.35388,"twoopt","ident",10,NA,NA,100
"612","sann","random",1290821934.49175,1289685675.45445,"twoopt","ident",12,NA,NA,100
"613","sann","random",1290821934.49175,1288996613.68295,"twoopt","ident",14,NA,NA,100
"614","sann","random",1290821934.49175,1285343080.29185,"twoopt","ident",16,NA,NA,100
"615","sann","random",1290821934.49175,1290820705.98139,"twoopt","ident",18,NA,NA,100
"616","sann","random",1290821934.49175,1287940581.17055,"twoopt","ident",20,NA,NA,100
"617","sann","random",1290821934.49175,1290322383.99927,"twoopt","ident",2,NA,NA,100
"618","sann","random",1290821934.49175,1287869449.75377,"twoopt","ident",4,NA,NA,100
"619","sann","random",1290821934.49175,1288304146.92157,"twoopt","ident",6,NA,NA,100
"620","sann","random",1290821934.49175,1288623705.87633,"twoopt","ident",8,NA,NA,100
"621","sann","random",1290821934.49175,1288669130.31668,"twoopt","ident",10,NA,NA,100
"622","sann","random",1290821934.49175,1287390396.43302,"twoopt","ident",12,NA,NA,100
"623","sann","random",1290821934.49175,1288823514.47191,"twoopt","ident",14,NA,NA,100
"624","sann","random",1290821934.49175,1284346712.04365,"twoopt","ident",16,NA,NA,100
"625","sann","random",1290821934.49175,1288865872.55955,"twoopt","ident",18,NA,NA,100
"626","sann","random",1290821934.49175,1288796438.95515,"twoopt","ident",20,NA,NA,100
"627","sann","random",1290821934.49175,1288427273.73098,"twoopt","ident",2,NA,NA,100
"628","sann","random",1290821934.49175,1287929591.03152,"twoopt","ident",4,NA,NA,100
"629","sann","random",1290821934.49175,1289687352.60921,"twoopt","ident",6,NA,NA,100
"630","sann","random",1290821934.49175,1287523074.43632,"twoopt","ident",8,NA,NA,100
"631","sann","random",1290821934.49175,1288952882.5648,"twoopt","ident",10,NA,NA,100
"632","sann","random",1290821934.49175,1288269952.17426,"twoopt","ident",12,NA,NA,100
"633","sann","random",1290821934.49175,1284449998.68075,"twoopt","ident",14,NA,NA,100
"634","sann","random",1290821934.49175,1287820018.02304,"twoopt","ident",16,NA,NA,100
"635","sann","random",1290821934.49175,1287772250.11313,"twoopt","ident",18,NA,NA,100
"636","sann","random",1290821934.49175,1287431791.10981,"twoopt","ident",20,NA,NA,100
"637","sann","random",1290821934.49175,1287177635.70648,"twoopt","ident",2,NA,NA,100
"638","sann","random",1290821934.49175,1287319446.83898,"twoopt","ident",4,NA,NA,100
